222, 0
223, 0
224, 0
225, 0
226, 0
227, 0
228, 0
229, 0.000151
230, 0
231, 0
232, 0
233, 0
234, 0
235, 0
236, 0
237, 0
238, 0
239, 0
240, 0
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0.001005
252, 0
253, 0
254, 0
255, 0
256, 0
257, 0
258, 0
259, 0
260, 0
261, 0
262, 0
263, 0.001004
264, 0
265, 0
266, 0.00111
267, 0
268, 0.001336
269, 0
270, 0
271, 0
272, 0
273, 0
274, 0
275, 0.001028
276, 0
277, 0
278, 0
279, 0
280, 0
281, 0
282, 0
283, 0
284, 0.001007
285, 0
286, 0
287, 0
288, 0
289, 0
290, 0
291, 0
292, 0.001007
293, 0
294, 0
295, 0.001006
296, 0
297, 0
298, 0
299, 0
300, 0
301, 0
302, 0
303, 0
304, 0.001003
305, 0
306, 0
307, 0
308, 0
309, 0
310, 0
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 0
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0.001
337, 0
338, 0
339, 0.001012
340, 0
341, 0
342, 0
343, 0
344, 0
345, 0
346, 0
347, 0.001005
348, 0
349, 0
350, 0.001127
351, 0
352, 0
353, 0.001134
354, 0
355, 0
356, 0
357, 0
358, 0
359, 0
360, 0
361, 0
362, 0
363, 0
364, 0
365, 0
366, 0
367, 0.001007
368, 0
369, 0
370, 0
371, 0
372, 0
373, 0.001004
374, 0
375, 0
376, 0
377, 0
378, 0
379, 0
380, 0
381, 0
382, 0
383, 0.001
384, 0
385, 0
386, 0.000138
387, 0
388, 0
389, 0
390, 0
391, 0
392, 0
393, 0.000503
394, 0
395, 0
396, 0
397, 0
398, 0
399, 0
400, 0
401, 0
402, 0
403, 0
404, 0
405, 0
406, 0
407, 0
408, 0
409, 0
410, 0
411, 0
412, 0
413, 0
414, 0
415, 0
416, 0
417, 0
418, 0.001049
419, 0
420, 0.001357
421, 0
422, 0
423, 0
424, 0
425, 0
426, 0.000199
427, 0.001009
428, 0
429, 0
430, 0
431, 0
432, 0.001007
433, 0
434, 0
435, 0
436, 0
437, 0
438, 0
439, 0.001058
440, 0
441, 0
442, 0
443, 0.001216
444, 0
445, 0
446, 0
447, 0.001085
448, 0
449, 0
450, 0
451, 0
452, 0
453, 0
454, 0
455, 0
456, 0
457, 0
458, 0
459, 0
460, 0
461, 0.001004
462, 0
463, 0.001005
464, 0
465, 0
466, 0
467, 0.001006
468, 0
469, 0
470, 0.001004
471, 0
472, 0
473, 0.001004
474, 0
475, 0
476, 0
477, 0
478, 0
479, 0.000998
480, 0
481, 0
482, 0.000163
483, 0.001031
484, 0
485, 0.001271
486, 0.001004
487, 0
488, 0
489, 0
490, 0
491, 0
492, 0
493, 0
494, 0
495, 0
496, 0
497, 0
498, 0.000996
499, 0.001011
500, 0.001078
501, 0
502, 0
503, 0
504, 0.001003
505, 0
506, 0
507, 0
508, 0
509, 0
510, 0
511, 0
512, 0
513, 0
514, 0
515, 0
516, 0
517, 0
518, 0
519, 0.001003
520, 0
521, 0.001501
522, 0
523, 0.00101
524, 0
525, 0.000165
526, 0
527, 0
528, 0
529, 0.001008
530, 0.001007
531, 0
532, 0
533, 0.001008
534, 0
535, 0
536, 0.001
537, 0
538, 0.001007
539, 0
540, 0.001314
541, 0
542, 0.001127
543, 0
544, 0
545, 0
546, 0.001005
547, 0
548, 0.001271
549, 0
550, 0.001003
551, 0
552, 0
553, 0
554, 0
555, 0
556, 0
557, 0
558, 0.000505
559, 0
560, 0.001215
561, 0.001066
562, 0.001185
563, 0
564, 0
565, 0.001004
566, 0.00118
567, 0.001013
568, 0.001075
569, 0.001003
570, 0
571, 0.001003
572, 0
573, 0
574, 0
575, 0
576, 0
577, 0
578, 0
579, 0
580, 0.000117
581, 0.001008
582, 0
583, 0
584, 0.001151
585, 0.001003
586, 0
587, 0
588, 0
589, 0
590, 0
591, 0
592, 0
593, 0
594, 0.001057
595, 0
596, 0.001212
597, 0.00102
598, 0
599, 0
600, 0
601, 0.001124
602, 0
603, 0
604, 0.001007
605, 0
606, 0.001181
607, 0
608, 0
609, 0.001009
610, 0.00101
611, 0.001081
612, 0
613, 0.001309
614, 0
615, 0
616, 0.001504
617, 0.001298
618, 0
619, 0.001009
620, 0
621, 0
622, 0
623, 0
624, 0.001007
625, 0
626, 0
627, 0.001008
628, 0
629, 0
630, 0.001008
631, 0
632, 0
633, 0.00102
634, 0
635, 0.001445
636, 0.001026
637, 0
638, 0
639, 0.001112
640, 0
641, 0
642, 0.001113
643, 0
644, 0.001292
645, 0
646, 0.001603
647, 0
648, 0
649, 0
650, 0.001383
651, 0.00105
652, 0.001024
653, 0
654, 0
655, 0.001005
656, 0.00158
657, 0
658, 0
659, 0.001036
660, 0.001213
661, 0
662, 0.001367
663, 0
664, 0.001496
665, 0
666, 0.001003
667, 0
668, 0.001128
669, 0
670, 0.001409
671, 0.001023
672, 0
673, 0.00101
674, 0
675, 0.001308
676, 0
677, 0.001443
678, 0.00143
679, 0
680, 0.001491
681, 0
682, 0
683, 0
684, 0.001172
685, 0
686, 0.00111
687, 0
688, 0.001307
689, 0
690, 0
691, 0.001005
692, 0
693, 0.00105
694, 0
695, 0.001498
696, 0.001094
697, 0.001006
698, 0
699, 0
700, 0.001031
701, 0.001279
702, 0.001346
703, 0
704, 0.001289
705, 0
706, 0.00139
707, 0
708, 0.001008
709, 0.001004
710, 0.000998
711, 0
712, 0.001224
713, 0.001059
714, 0.001004
715, 0.001085
716, 0.001576
717, 0.001004
718, 0
719, 0
720, 0.00101
721, 0
722, 0.001419
723, 0.001005
724, 0
725, 0
726, 0.001323
727, 0
728, 0
729, 0.001058
730, 0.001004
731, 0.00114
732, 0
733, 0.001262
734, 0.001004
735, 0
736, 0.001178
737, 0.001151
738, 0.001004
739, 0
740, 0.001421
741, 0.001316
742, 0.001014
743, 0
744, 0.001122
745, 0
746, 0
747, 0
748, 0.001267
749, 0
750, 0
751, 0
752, 0.000136
753, 0
754, 0.001007
755, 0.001376
756, 0.001116
757, 0
758, 0
759, 0
760, 0.001011
761, 0
762, 0
763, 0
764, 0.001003
765, 0.001062
766, 0
767, 0
768, 0
769, 0.001004
770, 0.001255
771, 0.001009
772, 0.001004
773, 0.001004
774, 0.001003
775, 0.001079
776, 0.00201
777, 0.00119
778, 0.001202
779, 0.001008
780, 0
781, 0
782, 0.001004
783, 0.001118
784, 0
785, 0
786, 0.001057
787, 0.000145
788, 0.001014
789, 0.002003
790, 0.001276
791, 0.001005
792, 0
793, 0
794, 0
795, 0
796, 0.000193
797, 0.001009
798, 0.001005
799, 0.001059
800, 0.001003
801, 0.002006
802, 0.002009
803, 0.001332
804, 0
805, 0
806, 0
807, 0.001003
808, 0.001006
809, 0.001407
810, 0.001134
811, 0
812, 0
813, 0
814, 0
815, 0.000999
816, 0.001258
817, 0.001
818, 0
819, 0.001092
820, 0.001068
821, 0.002245
822, 0.001004
823, 0
824, 0.001004
825, 0.000998
826, 0.001201
827, 0.001193
828, 0
829, 0
830, 0
831, 0
832, 0
833, 0.001068
834, 0.001176
835, 0
836, 0
837, 0.001101
838, 0
839, 0
840, 0
841, 0.001056
842, 0.001078
843, 0
844, 0.001009
845, 0.001004
846, 0.00105
847, 0
848, 0.001073
849, 0.001004
850, 0.001367
851, 0.002006
852, 0
853, 0
854, 0
855, 0
856, 0
857, 0.001191
858, 0.001029
859, 0.002166
860, 0
861, 0
862, 0.001004
863, 0.000999
864, 0.001004
865, 0.001004
866, 0.001013
867, 0
868, 0.001465
869, 0.00101
870, 0.001482
871, 0.001263
872, 0.002005
873, 0
874, 0.001105
875, 0
876, 0.001278
877, 0.001017
878, 0.001004
879, 0.001264
880, 0.001004
881, 0.001003
882, 0
883, 0.001011
884, 0
885, 0.000167
886, 0
887, 0
888, 0
889, 0.001071
890, 0.001011
891, 0
892, 0
893, 0
894, 0
895, 0.001002
896, 0.001004
897, 0.001476
898, 0
899, 0
900, 0
901, 0
902, 0.001191
903, 0.001012
904, 0.001098
905, 0.00202
906, 0.001073
907, 0.001457
908, 0.001197
909, 0
910, 0.001157
911, 0.001013
912, 0.001414
913, 0.001347
914, 0.001003
915, 0.000999
916, 0.001
917, 0.002074
918, 0.001012
919, 0.001399
920, 0
921, 0.001081
922, 0
923, 0.001514
924, 0
925, 0.001125
926, 0.001196
927, 0.001118
928, 0.001109
929, 0
930, 0.001456
931, 0.001477
932, 0.002185
933, 0.001443
934, 0
935, 0.001102
936, 0
937, 0.001242
938, 0.001027
939, 0.001022
940, 0.001127
941, 0.001013
942, 0.001155
943, 0.00101
944, 0
945, 0.001103
946, 0.00105
947, 0.00126
948, 0.001212
949, 0.001212
950, 0.001139
951, 0.001068
952, 0.001024
953, 0.001025
954, 0
955, 0
956, 0.00102
957, 0.001034
958, 0
959, 0.001032
960, 0.001267
961, 0.001336
962, 0.001017
963, 0.001397
964, 0.001587
965, 0.002004
966, 0.002043
967, 0.002224
968, 0.001226
969, 0.000997
970, 0.001005
971, 0.001017
972, 0.001028
973, 0.001279
974, 0.00102
975, 0.001497
976, 0.001273
977, 0.001381
978, 0.000998
979, 0.001295
980, 0.00151
981, 0.001003
982, 0.001215
983, 0.001204
984, 0.001153
985, 0.001003
986, 0.001047
987, 0.001004
988, 0.001245
989, 0.001059
990, 0.002011
991, 0.001004
992, 0.001401
993, 0.00201
994, 0.001203
995, 0.001126
996, 0.001635
997, 0.001204
998, 0.001432
999, 0.001003
1000, 0.001
1001, 0.002017
1002, 0.001005
1003, 0.001304
1004, 0.001171
1005, 0.002042
1006, 0.00102
1007, 0.000178
1008, 0.001043
1009, 0.002395
1010, 0.001184
1011, 0
1012, 0.001147
1013, 0.001518
1014, 0
1015, 0.002031
1016, 0.001424
1017, 0.001314
1018, 0.001031
1019, 0.001451
1020, 0.001011
1021, 0.001439
1022, 0.001291
1023, 0.001317
1024, 0.00125
1025, 0.002013
1026, 0
1027, 0.001007
1028, 0.0012
1029, 0.001328
1030, 0.001351
1031, 0.001329
1032, 0.001213
1033, 0.001492
1034, 0.001566
1035, 0.001007
1036, 0.001162
1037, 0.001015
1038, 0.001017
1039, 0.001001
1040, 0.001273
1041, 0.001015
1042, 0.001122
1043, 0.002007
1044, 0.001443
1045, 0.001004
1046, 0.001337
1047, 0.001654
1048, 0.002429
1049, 0.00101
1050, 0.001109
1051, 0.002022
1052, 0.00258
1053, 0.001124
1054, 0.00101
1055, 0.001326
1056, 0.002261
1057, 0.00226
1058, 0.00162
1059, 0.001019
1060, 0.001006
1061, 0.001985
1062, 0.000999
1063, 0.002022
1064, 0.002372
1065, 0.001215
1066, 0.001404
1067, 0.001264
1068, 0.001503
1069, 0.001415
1070, 0.001387
1071, 0.002235
1072, 0.001013
1073, 0.001004
1074, 0.001142
1075, 0
1076, 0.002019
1077, 0.001018
1078, 0.001025
1079, 0.001138
1080, 0.001007
1081, 0.002012
1082, 0.001018
1083, 0.001502
1084, 0.001011
1085, 0.001066
1086, 0.00202
1087, 0.001114
1088, 0.002431
1089, 0.001016
1090, 0.002012
1091, 0.002077
1092, 0.001299
1093, 0.001014
1094, 0.001268
1095, 0.002061
1096, 0.002131
1097, 0.001016
1098, 0.001033
1099, 0.002261
1100, 0.001449
1101, 0.001021
1102, 0.001005
1103, 0.001006
1104, 0.001212
1105, 0.001123
1106, 0.001006
1107, 0.001019
1108, 0.000999
1109, 0.001179
1110, 0.001019
1111, 0.00217
1112, 0.002167
1113, 0.001299
1114, 0.00102
1115, 0.001036
1116, 0.002
1117, 0.001
1118, 0.000998
1119, 0.001014
1120, 0.001004
1121, 0.001
1122, 0.001139
1123, 0.002028
1124, 0.001147
1125, 0.001065
1126, 0.002394
1127, 0.001031
1128, 0.002003
1129, 0.001268
1130, 0.001018
1131, 0.001451
1132, 0.002286
1133, 0.002074
1134, 0.002587
1135, 0.002019
1136, 0.000999
1137, 0.001004
1138, 0.002018
1139, 0.00102
1140, 0.002447
1141, 0.00236
1142, 0.001136
1143, 0.001206
1144, 0.001013
1145, 0.002003
1146, 0.001102
1147, 0.001
1148, 0.002095
1149, 0.001592
1150, 0.001009
1151, 0.001032
1152, 0.001011
1153, 0.00249
1154, 0.00117
1155, 0.002325
1156, 0.001023
1157, 0.002
1158, 0.001013
1159, 0.001033
1160, 0.001001
1161, 0.001061
1162, 0.001381
1163, 0.001019
1164, 0.00102
1165, 0.001518
1166, 0.00155
1167, 0.001452
1168, 0.001414
1169, 0.002435
1170, 0.002174
1171, 0.00102
1172, 0.0012
1173, 0.001236
1174, 0.002204
1175, 0.001032
1176, 0.002533
1177, 0.001023
1178, 0.001036
1179, 0.00102
1180, 0.001106
1181, 0.001007
1182, 0.001023
1183, 0.002045
1184, 0.001089
1185, 0.002519
1186, 0.00102
1187, 0.001034
1188, 0.002025
1189, 0.001517
1190, 0.001039
1191, 0.001013
1192, 0.001028
1193, 0.001479
1194, 0.001491
1195, 0.002046
1196, 0.002024
1197, 0.001097
1198, 0.00226
1199, 0.001026
1200, 0.001033
1201, 0.00102
1202, 0.001033
1203, 0.001024
1204, 0.001011
1205, 0.00102
1206, 0.00102
1207, 0.002047
1208, 0.001036
1209, 0.001258
1210, 0.002054
1211, 0.001021
1212, 0.002012
1213, 0.001049
1214, 0.001178
1215, 0.001042
1216, 0.002028
1217, 0.002399
1218, 0.001019
1219, 0.001058
1220, 0.001014
1221, 0.001857
1222, 0.001012
1223, 0.00356
1224, 0.002118
1225, 0.002058
1226, 0.002439
1227, 0.001599
1228, 0.002147
1229, 0.001019
1230, 0.001022
1231, 0.00145
1232, 0.002017
1233, 0.002151
1234, 0.001021
1235, 0.001006
1236, 0.002185
1237, 0.00212
1238, 0.002145
1239, 0.002114
1240, 0.00217
1241, 0.001026
1242, 0.002274
1243, 0.001498
1244, 0.001042
1245, 0.001012
1246, 0.002173
1247, 0.002029
1248, 0.00102
1249, 0.002449
1250, 0.00204
1251, 0.001697
1252, 0.002062
1253, 0.00112
1254, 0.001035
1255, 0.00121
1256, 0.001351
1257, 0.00201
1258, 0.002122
1259, 0.002176
1260, 0.002694
1261, 0.001023
1262, 0.00204
1263, 0.00204
1264, 0.001511
1265, 0.002183
1266, 0.002049
1267, 0.002382
1268, 0.002021
1269, 0.002014
1270, 0.002301
1271, 0.001342
1272, 0.001154
1273, 0.001104
1274, 0.001007
1275, 0.001207
1276, 0.00204
1277, 0.001425
1278, 0.00104
1279, 0.002076
1280, 0.002626
1281, 0.002041
1282, 0.002562
1283, 0.002021
1284, 0.001235
1285, 0.00105
1286, 0.001185
1287, 0.002024
1288, 0.00204
1289, 0.002055
1290, 0.001031
1291, 0.001105
1292, 0.001075
1293, 0.002545
1294, 0.001032
1295, 0.000998
1296, 0.002
1297, 0.002261
1298, 0.002143
1299, 0.002446
1300, 0.001481
1301, 0.001035
1302, 0.001002
1303, 0.001999
1304, 0.003204
1305, 0.001083
1306, 0.002171
1307, 0.00102
1308, 0.002347
1309, 0.001022
1310, 0.00267
1311, 0.002055
1312, 0.002055
1313, 0.001013
1314, 0.000997
1315, 0.002171
1316, 0.002225
1317, 0.002146
1318, 0.001
1319, 0.00326
1320, 0.002035
1321, 0.003066
1322, 0.002475
1323, 0.002244
1324, 0.002057
1325, 0.003069
1326, 0.002103
1327, 0.001009
1328, 0.001078
1329, 0.002058
1330, 0.002549
1331, 0.001549
1332, 0.002287
1333, 0.002537
1334, 0.002148
1335, 0.002005
1336, 0.001398
1337, 0.002008
1338, 0.001356
1339, 0.00205
1340, 0.002553
1341, 0.002382
1342, 0.001329
1343, 0.002112
1344, 0.002108
1345, 0.002101
1346, 0.002423
1347, 0.002251
1348, 0.001029
1349, 0.002048
1350, 0.002349
1351, 0.00202
1352, 0.002151
1353, 0.002
1354, 0.001275
1355, 0.002192
1356, 0.001042
1357, 0.003132
1358, 0.001697
1359, 0.002607
1360, 0.002485
1361, 0.001816
1362, 0.001545
1363, 0.001935
1364, 0.002338
1365, 0.002029
1366, 0.002146
1367, 0.002172
1368, 0.002513
1369, 0.002531
1370, 0.00236
1371, 0.002142
1372, 0.002107
1373, 0.001285
1374, 0.002082
1375, 0.002263
1376, 0.002917
1377, 0.002191
1378, 0.002083
1379, 0.003167
1380, 0.002284
1381, 0.002035
1382, 0.002144
1383, 0.003352
1384, 0.001536
1385, 0.002014
1386, 0.001028
1387, 0.002451
1388, 0.001064
1389, 0.002175
1390, 0.003088
1391, 0.003779
1392, 0.003402
1393, 0.002488
1394, 0.001299
1395, 0.001374
1396, 0.002077
1397, 0.002411
1398, 0.002516
1399, 0.002226
1400, 0.002038
1401, 0.002314
1402, 0.002248
1403, 0.002323
1404, 0.002208
1405, 0.002133
1406, 0.001018
1407, 0.001195
1408, 0.002076
1409, 0.002261
1410, 0.00202
1411, 0.002154
1412, 0.001548
1413, 0.00146
1414, 0.002118
1415, 0.002716
1416, 0.002044
1417, 0.002949
1418, 0.000998
1419, 0.003333
1420, 0.002265
1421, 0.002521
1422, 0.00202
1423, 0.002162
1424, 0.002042
1425, 0.00328
1426, 0.003554
1427, 0.002272
1428, 0.002214
1429, 0.002322
1430, 0.003424
1431, 0.002446
1432, 0.002041
1433, 0.002239
1434, 0.002798
1435, 0.002039
1436, 0.000999
1437, 0.002049
1438, 0.002338
1439, 0.002054
1440, 0.00209
1441, 0.002432
1442, 0.00293
1443, 0.003241
1444, 0.003
1445, 0.002283
1446, 0.003132
1447, 0.00256
1448, 0.00242
1449, 0.003136
1450, 0.002042
1451, 0.003478
1452, 0.002056
1453, 0.003272
1454, 0.002437
1455, 0.002477
1456, 0.002301
1457, 0.003003
1458, 0.002
1459, 0.004035
1460, 0.001997
1461, 0.002263
1462, 0.002011
1463, 0.001678
1464, 0.002678
1465, 0.002569
1466, 0.002059
1467, 0.00104
1468, 0.002096
1469, 0.002412
1470, 0.002375
1471, 0.002298
1472, 0.00307
1473, 0.002145
1474, 0.003176
1475, 0.002231
1476, 0.00204
1477, 0.003066
1478, 0.002089
1479, 0.003067
1480, 0.002159
1481, 0.002256
1482, 0.00202
1483, 0.003085
1484, 0.002345
1485, 0.002308
1486, 0.002052
1487, 0.002417
1488, 0.003167
1489, 0.002465
1490, 0.002053
1491, 0.002678
1492, 0.002399
1493, 0.002132
1494, 0.003488
1495, 0.002035
1496, 0.002036
1497, 0.003005
1498, 0.003054
1499, 0.003079
1500, 0.004061
1501, 0.003158
1502, 0.002237
1503, 0.002524
1504, 0.002024
1505, 0.002189
1506, 0.003257
1507, 0.002045
1508, 0.002058
1509, 0.002036
1510, 0.002342
1511, 0.003085
1512, 0.00204
1513, 0.003516
1514, 0.002035
1515, 0.002076
1516, 0.00329
1517, 0.002998
1518, 0.002
1519, 0.002344
1520, 0.002252
1521, 0.002395
1522, 0.0022
1523, 0.003099
1524, 0.002472
1525, 0.002002
1526, 0.003055
1527, 0.004862
1528, 0.003388
1529, 0.002056
1530, 0.002046
1531, 0.002284
1532, 0.003031
1533, 0.003341
1534, 0.002422
1535, 0.002025
1536, 0.002261
1537, 0.002997
1538, 0.002003
1539, 0.002
1540, 0.002081
1541, 0.002162
1542, 0.003062
1543, 0.00267
1544, 0.002276
1545, 0.003067
1546, 0.003062
1547, 0.003656
1548, 0.002024
1549, 0.002994
1550, 0.001535
1551, 0.002739
1552, 0.002312
1553, 0.002279
1554, 0.003315
1555, 0.002041
1556, 0.002041
1557, 0.002595
1558, 0.002403
1559, 0.003085
1560, 0.002843
1561, 0.002038
1562, 0.002048
1563, 0.003234
1564, 0.003063
1565, 0.00408
1566, 0.00204
1567, 0.002566
1568, 0.001504
1569, 0.003939
1570, 0.002537
1571, 0.002141
1572, 0.003606
1573, 0.00306
1574, 0.00204
1575, 0.003539
1576, 0.002484
1577, 0.002736
1578, 0.002981
1579, 0.00245
1580, 0.00334
1581, 0.003542
1582, 0.002057
1583, 0.002754
1584, 0.00212
1585, 0.002015
1586, 0.003246
1587, 0.002304
1588, 0.00211
1589, 0.002524
1590, 0.003061
1591, 0.004274
1592, 0.002958
1593, 0.00207
1594, 0.001765
1595, 0.002162
1596, 0.004084
1597, 0.003712
1598, 0.001996
1599, 0.003625
1600, 0.003456
1601, 0.004061
1602, 0.003641
1603, 0.002901
1604, 0.002683
1605, 0.002393
1606, 0.003263
1607, 0.003028
1608, 0.002275
1609, 0.002574
1610, 0.002543
1611, 0.00175
1612, 0.003072
1613, 0.002526
1614, 0.002331
1615, 0.003021
1616, 0.003881
1617, 0.002795
1618, 0.003571
1619, 0.003333
1620, 0.00408
1621, 0.003083
1622, 0.002438
1623, 0.002836
1624, 0.002554
1625, 0.00334
1626, 0.001529
1627, 0.003061
1628, 0.002563
1629, 0.003488
1630, 0.002002
1631, 0.002705
1632, 0.00204
1633, 0.003867
1634, 0.002657
1635, 0.002112
1636, 0.003692
1637, 0.003555
1638, 0.002001
1639, 0.001663
1640, 0.003559
1641, 0.003425
1642, 0.004842
1643, 0.002418
1644, 0.003188
1645, 0.002267
1646, 0.003519
1647, 0.003026
1648, 0.002371
1649, 0.002075
1650, 0.004105
1651, 0.002573
1652, 0.002036
1653, 0.00342
1654, 0.003097
1655, 0.002133
1656, 0.002733
1657, 0.003133
1658, 0.002031
1659, 0.002526
1660, 0.002049
1661, 0.003197
1662, 0.003762
1663, 0.002238
1664, 0.002174
1665, 0.002262
1666, 0.003359
1667, 0.003125
1668, 0.003204
1669, 0.004012
1670, 0.003047
1671, 0.002268
1672, 0.003345
1673, 0.00312
1674, 0.00431
1675, 0.002894
1676, 0.004134
1677, 0.003839
1678, 0.002918
1679, 0.002037
1680, 0.003445
1681, 0.004042
1682, 0.003075
1683, 0.002176
1684, 0.003097
1685, 0.002607
1686, 0.002267
1687, 0.002174
1688, 0.00208
1689, 0.002655
1690, 0.002024
1691, 0.003162
1692, 0.004059
1693, 0.002671
1694, 0.003255
1695, 0.002723
1696, 0.004596
1697, 0.003316
1698, 0.002136
1699, 0.003064
1700, 0.003333
1701, 0.003544
1702, 0.002666
1703, 0.003735
1704, 0.00329
1705, 0.003003
1706, 0.003255
1707, 0.002429
1708, 0.003059
1709, 0.003345
1710, 0.00288
1711, 0.002672
1712, 0.002409
1713, 0.002527
1714, 0.002135
1715, 0.002288
1716, 0.003082
1717, 0.003
1718, 0.003403
1719, 0.002208
1720, 0.002036
1721, 0.00348
1722, 0.002017
1723, 0.003001
1724, 0.003221
1725, 0.004078
1726, 0.004249
1727, 0.003642
1728, 0.002987
1729, 0.003274
1730, 0.002568
1731, 0.003017
1732, 0.00229
1733, 0.002726
1734, 0.002997
1735, 0.003788
1736, 0.003053
1737, 0.003206
1738, 0.002534
1739, 0.003617
1740, 0.003807
1741, 0.002545
1742, 0.00307
1743, 0.004035
1744, 0.002041
1745, 0.00306
1746, 0.002807
1747, 0.003249
1748, 0.003001
1749, 0.003785
1750, 0.002
1751, 0.003848
1752, 0.002867
1753, 0.002
1754, 0.002841
1755, 0.002053
1756, 0.003725
1757, 0.003624
1758, 0.002768
1759, 0.002905
1760, 0.002835
1761, 0.004081
1762, 0.003334
1763, 0.002765
1764, 0.003518
1765, 0.003752
1766, 0.00405
1767, 0.003176
1768, 0.002555
1769, 0.003091
1770, 0.003001
1771, 0.002468
1772, 0.003
1773, 0.003001
1774, 0.004173
1775, 0.004112
1776, 0.003687
1777, 0.003731
1778, 0.003354
1779, 0.004001
1780, 0.003094
1781, 0.003026
1782, 0.003519
1783, 0.003371
1784, 0.002023
1785, 0.003616
1786, 0.00309
1787, 0.003563
1788, 0.004078
1789, 0.003433
1790, 0.004149
1791, 0.004188
1792, 0.003327
1793, 0.002757
1794, 0.0027
1795, 0.003496
1796, 0.003064
1797, 0.003092
1798, 0.003336
1799, 0.004532
1800, 0.002575
1801, 0.002779
1802, 0.003056
1803, 0.003069
1804, 0.002941
1805, 0.003023
1806, 0.002542
1807, 0.002816
1808, 0.003824
1809, 0.003372
1810, 0.003074
1811, 0.003074
1812, 0.00432
1813, 0.004513
1814, 0.003271
1815, 0.002324
1816, 0.003513
1817, 0.00204
1818, 0.003305
1819, 0.002035
1820, 0.003472
1821, 0.003586
1822, 0.003075
1823, 0.003298
1824, 0.003105
1825, 0.004546
1826, 0.003064
1827, 0.003048
1828, 0.002284
1829, 0.004254
1830, 0.003058
1831, 0.004036
1832, 0.003059
1833, 0.003306
1834, 0.004099
1835, 0.003855
1836, 0.003689
1837, 0.003637
1838, 0.002828
1839, 0.003036
1840, 0.003012
1841, 0.003339
1842, 0.003623
1843, 0.002559
1844, 0.004022
1845, 0.004516
1846, 0.003737
1847, 0.00306
1848, 0.004413
1849, 0.003097
1850, 0.003061
1851, 0.003042
1852, 0.003999
1853, 0.003229
1854, 0.002582
1855, 0.004237
1856, 0.004536
1857, 0.003618
1858, 0.004181
1859, 0.004078
1860, 0.003007
1861, 0.004728
1862, 0.003138
1863, 0.00318
1864, 0.003263
1865, 0.003471
1866, 0.003438
1867, 0.003626
1868, 0.004041
1869, 0.003196
1870, 0.003067
1871, 0.003243
1872, 0.004291
1873, 0.003392
1874, 0.00335
1875, 0.004207
1876, 0.003033
1877, 0.003223
1878, 0.003066
1879, 0.003226
1880, 0.003352
1881, 0.004742
1882, 0.004716
1883, 0.00336
1884, 0.003458
1885, 0.003082
1886, 0.004315
1887, 0.004074
1888, 0.003357
1889, 0.003089
1890, 0.003014
1891, 0.003306
1892, 0.003064
